band1,band2,score
6,27,0.5647625030688559
6,28,0.5558910358626022
6,29,0.5525398654158737
6,30,0.5491966723738586
6,31,0.5460324887358841
6,32,0.5518793124403643
6,33,0.5242300118085321
6,34,0.5137116962728818
6,35,0.512326817244178
6,36,0.5106361390795335
6,37,0.5095606398668916
6,38,0.5105435480427106
6,39,0.5095369617590118
6,40,0.5051597801988281
6,41,0.5015133856108409
6,42,0.49126800394553993
6,43,0.49008087531747135
6,44,0.4935730764839463
6,45,0.4956318526689204
6,46,0.49716478808139697
6,47,0.48712311645649675
6,48,0.4674637348865539
6,49,0.4637597441978082
6,50,0.4689013440112385
6,51,0.46890343730640416
6,52,0.46055870303634594
6,53,0.4602687129755859
6,54,0.4599383808575438
6,55,0.4573969426127038
6,56,0.4564570708693687
6,57,0.4640168440445086
6,58,0.45523881097455077
6,59,0.4537076945607541
6,60,0.45755307389320143
6,61,0.4550026832034889
6,62,0.4574661840800265
6,63,0.4576291253523833
6,64,0.46063237260325285
6,65,0.4631549143145848
6,66,0.4673236741519545
7,7,0.4197885239662359
7,8,0.6003717730620342
7,9,0.625995616931811
7,10,0.6488519219975313
7,11,0.6775232403827551
7,12,0.6936228657798701
7,13,0.7023390306116356
7,14,0.7048719107577842
7,15,0.7019257594994954
7,16,0.6923833583303065
7,17,0.6801896268669538
7,18,0.6664889066349148
7,19,0.6494520403239734
7,20,0.632522774219035
7,21,0.615388433814023
7,22,0.6018820230555353
7,23,0.589252136399543
7,24,0.5756060033518473
7,25,0.561583469632138
7,26,0.5510586806196403
7,27,0.5375908524714135
7,28,0.5298104759055977
7,29,0.5242721108284171
7,30,0.5189232115199978
7,31,0.5181646482619087
7,32,0.5177920584445825
7,33,0.49149988987203785
7,34,0.4828718451736964
7,35,0.47828724148399093
7,36,0.4752748194385956
7,37,0.4727985396428165
7,38,0.4737685907427255
7,39,0.4688323436623407
7,40,0.465783975545885
7,41,0.45729685376255624
7,42,0.44749250146251773
7,43,0.4473090018599093
7,44,0.44954083010095813
7,45,0.45081014625466576
7,46,0.45353202114046065
7,47,0.454487214340513
7,48,0.4361848170174796
7,49,0.43062106905726216
7,50,0.43839866001706485
7,51,0.43490172291112106
7,52,0.42424291586155116
7,53,0.42272801959550976
7,54,0.42202389244422767
7,55,0.42169092149981025
7,56,0.424084108999742
7,57,0.42933481097510917
7,58,0.42236956198848363
7,59,0.42313690479493515
7,60,0.42677662670237726
7,61,0.4253122869008146
7,62,0.42622132716990235
7,63,0.42740500685365646
7,64,0.42948655544249303
7,65,0.4340400066168424
7,66,0.4404796744630731
8,8,0.3645614103528142
8,9,0.5837891444497538
8,10,0.6168429729372216
8,11,0.6466552542062383
8,12,0.6737845747331923
8,13,0.6858429611013259
8,14,0.6871012686358309
8,15,0.6821686044124562
8,16,0.673247451496329
8,17,0.6608527545409488
8,18,0.6443280178597639
8,19,0.6272075039042073
8,20,0.6140678593084258
8,21,0.5955362018044682
8,22,0.5795679158123832
8,23,0.5624923054602067
8,24,0.5390324326448008
8,25,0.5270595748196367
8,26,0.5065508293769688
8,27,0.4984346453788402
8,28,0.486889139193746
8,29,0.48042784106099357
8,30,0.47153336810930335
8,31,0.46660350789794736
8,32,0.47102889286669325
8,33,0.42971679348811764
8,34,0.42087463753052445
8,35,0.4177949176200326
8,36,0.4150642891748505
8,37,0.40874149281218175
8,38,0.4081190659840558
8,39,0.4089325120838997
8,40,0.4045063124017866
8,41,0.3917767046141829
8,42,0.3844673007825615
8,43,0.3841338231224929
8,44,0.38711686154362845
8,45,0.38897571354185867
8,46,0.39099213571231006
8,47,0.3918711399926039
8,48,0.3759330316719417
8,49,0.3703319425659567
8,50,0.37290493012300685
8,51,0.3695738623814677
8,52,0.3600221042948363
8,53,0.3619066911768417
8,54,0.3614116134814582
8,55,0.3615857333425555
8,56,0.36279420547155394
8,57,0.3666924989640262
8,58,0.3624906223321851
8,59,0.36748726915375696
8,60,0.3744747500037172
8,61,0.37392244643110517
8,62,0.36898069301598024
8,63,0.3692599077388199
8,64,0.37156034380798897
8,65,0.3794766807440798
8,66,0.3850674428719627
9,9,0.31187047845933535
9,10,0.5969097689079945
9,11,0.6121507227997195
9,12,0.6358391653170419
9,13,0.6613928402285065
9,14,0.6660855791646652
9,15,0.6584924114122537
9,16,0.6483758860968115
9,17,0.6339605939083492
9,18,0.6169266837849038
9,19,0.5981226284475767
9,20,0.5776549605324102
9,21,0.5578204078407878
9,22,0.5380167042057854
9,23,0.5218502848917645
9,24,0.5036593558011413
9,25,0.48148690503149716
9,26,0.46439668387740507
9,27,0.44228788110505257
9,28,0.4283182168500712
9,29,0.4189318098685202
9,30,0.4068867151747969
9,31,0.40268331751253783
9,32,0.40779300117562156
9,33,0.3586277859972151
9,34,0.3453730350019919
9,35,0.34285173480548714
9,36,0.34080401695343865
9,37,0.33686760603214927
9,38,0.3372390391372525
9,39,0.33584397333699967
9,40,0.332621591622968
9,41,0.3241918612451712
9,42,0.31548386555695795
9,43,0.31362974887415596
9,44,0.3161418353215881
9,45,0.31777213571777385
9,46,0.31939255524292787
9,47,0.31947647169891646
9,48,0.31612789825300025
9,49,0.3106952829597741
9,50,0.3091320054746747
9,51,0.30715494985854586
9,52,0.30349155122507687
9,53,0.3075787027526362
9,54,0.3111543971100167
9,55,0.31159263798108505
9,56,0.3078795007050823
9,57,0.30590822949524343
9,58,0.30651919341298084
9,59,0.31876841356064123
9,60,0.3261311306814676
9,61,0.32351157705391953
9,62,0.3206786605327948
9,63,0.31985680049413057
9,64,0.3227720115001381
9,65,0.3311469312426679
9,66,0.3363081499068137
10,10,0.25982244251939124
10,11,0.5775898023134536
10,12,0.5725252737302722
10,13,0.5948907904633765
10,14,0.6212359042127178
10,15,0.6229183253039254
10,16,0.6131594400375779
10,17,0.5960681934867846
10,18,0.5752430735054651
10,19,0.5498701788481986
10,20,0.5230859437491497
10,21,0.5042802134604886
10,22,0.48580838871057397
10,23,0.4654813644628828
10,24,0.4460949188259634
10,25,0.4247212312426011
10,26,0.4054264201158797
10,27,0.38520133875273044
10,28,0.36575420482117216
10,29,0.3556986296379403
10,30,0.33786434929707665
10,31,0.3242331059224852
10,32,0.3269211463469247
10,33,0.26950180886213926
10,34,0.261824933458212
10,35,0.2594559941712842
10,36,0.26054451429013614
10,37,0.258436097004477
10,38,0.2588913528182283
10,39,0.25770132231392584
10,40,0.2537356668902454
10,41,0.250758917494563
10,42,0.2486269421071884
10,43,0.24928583946134986
10,44,0.2475259326607
10,45,0.24798212662499675
10,46,0.2505085506257754
10,47,0.25231027067007417
10,48,0.2612735420057085
10,49,0.2558850971901512
10,50,0.25293303755893426
10,51,0.25075544563195695
10,52,0.2540827475680165
10,53,0.2612238053576622
10,54,0.2646087939592424
10,55,0.26549503590687573
10,56,0.2596722847699843
10,57,0.2504890665014906
10,58,0.2571642363774572
10,59,0.2744793854170301
10,60,0.28491910456567904
10,61,0.27975338474899236
10,62,0.2745415208526628
10,63,0.2712717515993832
10,64,0.27542606346530285
10,65,0.2886281362646609
10,66,0.29481808182588254
11,11,0.21188231895866894
11,12,0.5270376285645895
11,13,0.5114125287787995
11,14,0.5345264162081385
11,15,0.5630801034296324
11,16,0.5617047031616864
11,17,0.5460656940540303
11,18,0.5165344772635204
11,19,0.4926656077046375
11,20,0.46249647852136166
11,21,0.4397951207190308
11,22,0.42176204904971815
11,23,0.40141462502371017
11,24,0.37030935650435504
11,25,0.3408997406991856
11,26,0.3223086929793103
11,27,0.30636167543820825
11,28,0.28849531647157955
11,29,0.2794669433574688
11,30,0.2556370724118948
11,31,0.24757617610803573
11,32,0.24702443747064895
11,33,0.21101151632214188
11,34,0.2058288297998283
11,35,0.20619948457599713
11,36,0.20541421590512055
11,37,0.20624983002610986
11,38,0.20609533076374165
11,39,0.2068875962540523
11,40,0.20532862515740535
11,41,0.20309843876175193
11,42,0.20288262131378187
11,43,0.2019947844170814
11,44,0.20247136365412
11,45,0.2023151526221738
11,46,0.20281791713974118
11,47,0.20639036374891595
11,48,0.21664901625869493
11,49,0.21456489634538056
11,50,0.20859778269857077
11,51,0.20881372567535716
11,52,0.21349322850200858
11,53,0.21789933954676377
11,54,0.221208646002943
11,55,0.2221684106279419
11,56,0.21498988464378377
11,57,0.21006350062983237
11,58,0.2135848610874964
11,59,0.2345576333444348
11,60,0.2472647465678247
11,61,0.24119608959322636
11,62,0.23340602217720585
11,63,0.22979688387072883
11,64,0.2358099794672961
11,65,0.24788979964772873
11,66,0.2574075836209512
12,12,0.17157044418183465
12,13,0.4545583341930788
12,14,0.43665471861113403
12,15,0.4691409403555479
12,16,0.4864748537795158
12,17,0.48477095113487734
12,18,0.45691755409880674
12,19,0.42808829572575546
12,20,0.3944667348109102
12,21,0.36859646078540587
12,22,0.34721132796177434
12,23,0.3250477873482637
12,24,0.2887912002116261
12,25,0.24846974769200492
12,26,0.23297041778439376
12,27,0.2201563707039914
12,28,0.2103808753657116
12,29,0.20612722577487008
12,30,0.20218963350755503
12,31,0.19635248391401805
12,32,0.18992024066272473
12,33,0.16980399050681672
12,34,0.1668949662581376
12,35,0.16774976744699777
12,36,0.16757154698665666
12,37,0.16610865248457118
12,38,0.16751134721606598
12,39,0.16715968665373016
12,40,0.16721851061144932
12,41,0.16632822276492476
12,42,0.16742609429222266
12,43,0.16441816503977758
12,44,0.16482304442267448
12,45,0.16548548062548507
12,46,0.16533638112114624
12,47,0.1695474065747853
12,48,0.18026135597150017
12,49,0.17794754314933525
12,50,0.17304392630864507
12,51,0.17280686132648204
12,52,0.1805217582583477
12,53,0.18723171608446465
12,54,0.19151342695472473
12,55,0.1922442560086175
12,56,0.1849267169402754
12,57,0.1757276596671371
12,58,0.18439700018532512
12,59,0.20673213038708294
12,60,0.21874831682372375
12,61,0.21217391147850073
12,62,0.20274197890100498
12,63,0.20253348418421135
12,64,0.2051375011459221
12,65,0.21738605865059712
12,66,0.2239427361805547
13,13,0.13908422534657883
13,14,0.41725742427109547
13,15,0.3862703737462282
13,16,0.3875978178273981
13,17,0.3836969397587848
13,18,0.3598998495432161
13,19,0.3327399255512653
13,20,0.31508419234259466
13,21,0.2767113998488103
13,22,0.2416023726585761
13,23,0.21266994312007592
13,24,0.1912884202490749
13,25,0.1771081905566193
13,26,0.1713970478347865
13,27,0.1717255822369056
13,28,0.1673164846158509
13,29,0.16595408915406962
13,30,0.1621334856378449
13,31,0.16205085580422374
13,32,0.1562926537838334
13,33,0.14132245142047462
13,34,0.14071836496319645
13,35,0.14244880518334613
13,36,0.14285341904574744
13,37,0.1401281867880092
13,38,0.13909962981443058
13,39,0.1404334279739584
13,40,0.13899049711095057
13,41,0.14032882026912352
13,42,0.140564224612442
13,43,0.14065174525766444
13,44,0.13949102236462518
13,45,0.13956713936686416
13,46,0.1401406356278777
13,47,0.14145329401767937
13,48,0.1519824011629659
13,49,0.15161198057593916
13,50,0.14858519743595755
13,51,0.14522515507792777
13,52,0.15039661158724615
13,53,0.15741908263663407
13,54,0.16189126840895396
13,55,0.16504640066057363
13,56,0.1551351916590038
13,57,0.14762309116803296
13,58,0.1569267830170924
13,59,0.1752623818623813
13,60,0.18583487732499637
13,61,0.18028498353982136
13,62,0.17338604032256544
13,63,0.17024491009075893
13,64,0.1727278683451402
13,65,0.18349161069083975
13,66,0.19065979053633542
14,14,0.10780215721993491
14,15,0.3814717109301302
14,16,0.34252451929091177
14,17,0.29308258097075357
14,18,0.23369792158049274
14,19,0.20944219168322542
14,20,0.19142250065864996
14,21,0.17091601480763197
14,22,0.15824776868381119
14,23,0.14924901914362698
14,24,0.14377803701628677
14,25,0.1387244681492943
14,26,0.13652240641043234
14,27,0.13448112192426975
14,28,0.13348630396759353
14,29,0.13224836888105074
14,30,0.13025874159960127
14,31,0.13123754339846772
14,32,0.1292545759955157
14,33,0.11964821176073781
14,34,0.1176986355476356
14,35,0.11894796317852163
14,36,0.11739329631313866
14,37,0.11697912001807054
14,38,0.11603262855832741
14,39,0.114644000991736
14,40,0.11454026066643852
14,41,0.11590872904125626
14,42,0.1167983587200665
14,43,0.11626522958460284
14,44,0.1165773990867035
14,45,0.11644986439582483
14,46,0.11775173657812477
14,47,0.11910063629299739
14,48,0.13020413580880275
14,49,0.1269787930603199
14,50,0.12520551254028045
14,51,0.12279310202680493
14,52,0.12767590147768126
14,53,0.13142725526103938
14,54,0.13724463290911737
14,55,0.13734542489296042
14,56,0.12956461504001582
14,57,0.12473214197142746
14,58,0.13015993909896895
14,59,0.1463386335699538
14,60,0.1538304046039709
14,61,0.15003103776249305
14,62,0.14436402277103477
14,63,0.14050609915690293
14,64,0.1446299466524662
14,65,0.1536507642621303
14,66,0.16025844892102392
15,15,0.08027213210602258
15,16,0.3045830045507807
15,17,0.22464924260762908
15,18,0.16513103026501796
15,19,0.13218603501131931
15,20,0.12422204725254637
15,21,0.1202796193492165
15,22,0.11313098324581872
15,23,0.10931562504019732
15,24,0.1077032745597184
15,25,0.1056160042247204
15,26,0.10420718958616637
15,27,0.105284182695918
15,28,0.10415948071479564
15,29,0.10372073801970616
15,30,0.10571284584518348
15,31,0.10554709875317547
15,32,0.1058098433984016
15,33,0.09424938232605051
15,34,0.09235940318146685
15,35,0.09326395386297204
15,36,0.0933403334692291
15,37,0.09299059086408357
15,38,0.09296898943288467
15,39,0.09364704607400975
15,40,0.09347247743814024
15,41,0.09485508022776246
15,42,0.09586340473593935
15,43,0.09622943391927774
15,44,0.09537817645975022
15,45,0.09614004853594926
15,46,0.09655483058629566
15,47,0.09892192132184308
15,48,0.10343010747093462
15,49,0.10369290529798036
15,50,0.10230291792788193
15,51,0.10266041845075125
15,52,0.10622918609746612
15,53,0.11307230127220957
15,54,0.11488839195252143
15,55,0.11651210430670889
15,56,0.10559400059094148
15,57,0.10126810632955319
15,58,0.10594812112316843
15,59,0.12428644631493468
15,60,0.1318476756181305
15,61,0.12605083832412223
15,62,0.11895947521141426
15,63,0.11448695094385064
15,64,0.1187398402019767
15,65,0.128963880194501
15,66,0.13239718040750648
16,16,0.06339448650621371
16,17,0.16508246563083018
16,18,0.11945722787039559
16,19,0.09747927265661549
16,20,0.09169810544637191
16,21,0.09013957940602102
16,22,0.08774146081220657
16,23,0.08583604267671141
16,24,0.08236942520098645
16,25,0.08215880133476361
16,26,0.08142837472160169
16,27,0.08329439824833318
16,28,0.08389607249043418
16,29,0.08322257752182416
16,30,0.0838441606149507
16,31,0.08544547001502356
16,32,0.08595717305407458
16,33,0.07389545689951871
16,34,0.07441820036819213
16,35,0.07423494579712586
16,36,0.07491722474905782
16,37,0.0761312734176195
16,38,0.07579276488283415
16,39,0.07687156730502454
16,40,0.0766313795471929
16,41,0.07754601990267773
16,42,0.07838641760301812
16,43,0.0793303794075857
16,44,0.0779834967342381
16,45,0.07881009643176362
16,46,0.0796432523410231
16,47,0.07867694798626534
16,48,0.08702061659149518
16,49,0.08555310049450593
16,50,0.08374072761608564
16,51,0.08233326586706691
16,52,0.0916328616684472
16,53,0.09745391758977873
16,54,0.1005352414101689
16,55,0.10128368240689312
16,56,0.09069682562605874
16,57,0.08193001981552095
16,58,0.08932146040966304
16,59,0.10674077986994357
16,60,0.1157593773318607
16,61,0.10645467561429944
16,62,0.10019631141849561
16,63,0.09761521185846667
16,64,0.09985139606145244
16,65,0.10557760977785124
16,66,0.11059015323466348
17,17,0.0499621533013338
17,18,0.08936742270672493
17,19,0.06706721072956545
17,20,0.06267491095514799
17,21,0.06353143022792607
17,22,0.06225698180942851
17,23,0.05973837028904094
17,24,0.06073659438536283
17,25,0.05835531386519888
17,26,0.05852595494604029
17,27,0.05951152176011276
17,28,0.06303961580753348
17,29,0.06371797946769198
17,30,0.06475504618200545
17,31,0.06822226799181608
17,32,0.06999265476386274
17,33,0.05938031231283303
17,34,0.06043150027316735
17,35,0.06090753019335293
17,36,0.06147641642954238
17,37,0.06134617120814756
17,38,0.06285859259828919
17,39,0.0623111393380501
17,40,0.06418159764543352
17,41,0.06531051801675913
17,42,0.0673149738237141
17,43,0.06562010433983345
17,44,0.06517571002690026
17,45,0.06550536379952898
17,46,0.06542893468969735
17,47,0.06390226667767918
17,48,0.07117301111844598
17,49,0.07086494295481582
17,50,0.06775762807999797
17,51,0.06928954425391831
17,52,0.0782178193544899
17,53,0.0863990853732669
17,54,0.09129297054567287
17,55,0.08854076900049623
17,56,0.07695160755786457
17,57,0.07054628565805754
17,58,0.07770054653077219
17,59,0.09431571460958454
17,60,0.10161254750456616
17,61,0.09135910296670724
17,62,0.08617294621185456
17,63,0.08348970986103055
17,64,0.08518501045911353
17,65,0.08962694698157692
17,66,0.09349027871031845
18,18,0.03707860476342273
18,19,0.051025365546251034
18,20,0.048480433220673524
18,21,0.049093468564364584
18,22,0.04769521251945785
18,23,0.04501942421072169
18,24,0.043645073526889844
18,25,0.04302490102234591
18,26,0.04370161185542332
18,27,0.04553542255063969
18,28,0.04731860585055525
18,29,0.04841050012352055
18,30,0.05144574590574513
18,31,0.05430453899984067
18,32,0.055146677922483955
18,33,0.04321082222630124
18,34,0.04563418644638295
18,35,0.047211856755187465
18,36,0.04743646152394054
18,37,0.048449428838123976
18,38,0.04900493995933486
18,39,0.04958241440409206
18,40,0.04936534296931672
18,41,0.053132767854517704
18,42,0.05335401143108176
18,43,0.054114075453733035
18,44,0.05513454869146872
18,45,0.056635958288064
18,46,0.05662047277659521
18,47,0.05377926015831613
18,48,0.060865654788858414
18,49,0.0607384384610119
18,50,0.06008325511020718
18,51,0.06176956243748488
18,52,0.07040045210896051
18,53,0.07884562103362103
18,54,0.08397866772789431
18,55,0.08253830554152886
18,56,0.0694725507680648
18,57,0.0622449831243892
18,58,0.06900297512722631
18,59,0.08509525928717632
18,60,0.09377376979453778
18,61,0.08211374092912915
18,62,0.07530098633265259
18,63,0.07215957043287757
18,64,0.07447980615539962
18,65,0.07952636672214652
18,66,0.07923146290430172
19,19,0.03296309140877274
19,20,0.04478644267136378
19,21,0.04121536049747887
19,22,0.039174017710760456
19,23,0.03526831847854894
19,24,0.034919511967553385
19,25,0.0346504632484923
19,26,0.035867636275832004
19,27,0.03707199505252634
19,28,0.03995873047754839
19,29,0.03997914710217865
19,30,0.041334341028154364
19,31,0.04346262608376805
19,32,0.045620188457856425
19,33,0.03873413112677715
19,34,0.03904434618094954
19,35,0.04032881333995908
19,36,0.04199611384649371
19,37,0.04191169266565531
19,38,0.04158784945849503
19,39,0.04133269752176738
19,40,0.04306485901049917
19,41,0.04428912106528504
19,42,0.045794930376679144
19,43,0.04612973427482814
19,44,0.0467407380692999
19,45,0.04657867719824882
19,46,0.045184035870515005
19,47,0.0443691147290558
19,48,0.051678313377038654
19,49,0.05062570054950488
19,50,0.04990491118887841
19,51,0.05281997683977602
19,52,0.06309909095299537
19,53,0.0732235206812748
19,54,0.07978969989447837
19,55,0.07715071966472731
19,56,0.06320894557652201
19,57,0.055504794370607735
19,58,0.06059461478458228
19,59,0.07785590095350192
19,60,0.08801090460951544
19,61,0.07530242294273781
